well,rows,known_rows,target_rows,target_md_span,target_tvt_span,target_gr_missing_rate,rmse,mae,bias,p95_abs_error,max_abs_error
8050c789,4940,1863,3077,3076.0,29.459999999999127,0.24894377640558987,7.786449457719408,6.513802404939671,1.1505719856994203,14.375999999999108,16.109999999998763
d114d9c2,7543,1337,6206,6205.0,23.80999999999949,0.4666451820818563,7.69852853923108,6.224972607154548,5.069523042217522,14.380000000001019,15.909999999999854
2ddad940,6812,1481,5331,5330.0,24.710000000000946,0.1637591446257738,7.645816438023014,6.393792909398017,2.9287657099987836,12.19000000000051,12.56000000000131
18d24f7b,6260,1702,4558,4557.0,19.590000000000146,0.13097849934181657,7.530076271970659,6.261254936375679,4.744493198771564,12.540000000000873,14.040000000000873
f07d7037,7688,2125,5563,5562.0,16.3799999999992,0.043321948588890886,7.4960867974462735,6.607797950745775,-6.526395829588105,12.788999999999028,15.299999999999272
cdc31d65,6608,1768,4840,4839.0,27.019999999998618,0.4493801652892562,7.482412321764383,5.325014462809823,-4.054816115702333,15.810500000001232,17.039999999999054
052d64df,4590,2145,2445,2444.0,24.850000000000364,0.2752556237218814,7.3962717049147795,5.660822085889979,-0.5179672801621039,15.063999999998115,16.109999999998763
48c1f673,4666,1749,2917,2916.0,28.639999999999418,0.03599588618443606,7.287402039689544,6.135354816573035,-1.4503496740043307,12.288000000604727,19.440000000637156
9def2eb2,7750,1747,6003,6002.0,25.829999999999927,0.12377144760952857,7.253592864593499,6.059152090621723,-2.7733349991678984,12.140000000001237,13.449999999998909
70e1788b,11338,2053,9285,9284.0,25.55999999999949,0.03963381798599892,7.159206283115687,6.2535541195478626,4.478318793753674,11.489999999999782,13.6299999999992
c03b9305,6067,1812,4255,4254.0,22.1200000000008,0.5163337250293772,7.1171172090817905,4.242542890716882,-3.431393654524905,18.38000000000102,19.600000000002183
45fb3e21,5626,1977,3649,3648.0,40.0099999999984,0.5661825157577418,7.101549817320333,5.624932858165944,1.5346177030820554,13.459999999450156,14.279999999449501
a3518960,6992,2025,4967,4966.0,23.31999999999971,0.0376484799677874,7.100675858286987,6.006992148178344,4.810205355345926,12.360000000000582,12.760000000000218
c43812e2,7293,1766,5527,5526.0,21.390000000001237,0.6205898317351185,7.016864008504025,5.718757011036628,3.9721892527589513,13.520000000000437,14.100000000000364
726f3dc2,8619,1896,6723,6722.0,22.55000000000109,0.36635430611334224,6.931383638655225,5.176508998959009,3.964630373345576,15.369999999998981,16.56000000000131
a783cc24,3275,1386,1889,1888.0,55.75,0.11646373742721017,6.850075798256675,5.9005452626630195,-5.9005452626630195,10.650000000839281,10.710000000799482
2fa01aa6,3860,1686,2174,2173.0,34.2400000000016,0.3969641214351426,6.849076270924292,6.22815547359255,4.248284268391865,10.060499999549572,10.63999999952648
2b034622,6761,1558,5203,5202.0,12.409999999999854,0.3105900442052662,6.805621396093291,6.148062656159395,6.148062656159395,10.908999999998192,12.420000000000073
2ee0235b,7256,1700,5556,5555.0,19.05999999999949,0.11753059755219583,6.80295371229703,5.516560475161393,4.893651907846635,12.229999999999563,13.019999999998618
4e050c92,5236,1531,3705,3704.0,20.0,0.19406207827260458,6.760683545123174,4.699427800269788,4.123616734142836,14.907999999999808,17.030000000000655
c47e0767,6099,1743,4356,4355.0,31.729999999999563,0.14830119375573922,6.696769953153148,5.3049288340314105,2.512954545929849,12.882500000842356,13.270000000831715
f021b650,5610,1871,3739,3738.0,12.3799999999992,0.3944905054827494,6.684494210561717,5.649649638941174,5.634982615672943,11.229999999999563,11.430000000000291
f439a621,4695,1874,2821,2820.0,23.55999999999949,0.4984048209854661,6.65613263851673,5.581953208082433,2.648759305211594,11.530000000000655,12.920000000000073
5aa03df7,6752,1881,4871,4870.0,40.840000000000146,0.3319646889755697,6.58601427636249,4.428558817491318,-1.6046212276741398,14.335000000000946,28.920000000000073
8b9d8326,7832,1669,6163,6162.0,22.349999999998545,0.6563361999026448,6.582552988433189,5.108718156741594,0.7142706474126416,13.469000000001138,14.25
8c8348e8,5581,1693,3888,3887.0,19.06999999999971,0.3073559670781893,6.541121071059431,5.0918209876544385,3.2677057613172398,13.980000000001382,14.550000000001091
7e208414,5732,1506,4226,4225.0,11.25,0.09252247988641742,6.381931414565357,5.610754850922744,5.409320870799672,9.149999999999636,9.5
3ef6372a,6666,1939,4727,4726.0,21.109999999998763,0.03469430928707425,6.229379944022544,5.183985614554733,-0.5635455891692552,10.896999999999569,11.489999999997963
10be2420,5203,1932,3271,3270.0,21.859999999998763,0.5166615713848975,6.196787554587051,4.998391926797401,-4.781956585581593,11.104999995028265,13.039999994765822
7b2c7b3c,4231,1647,2584,2583.0,19.75,0.04024767801857585,6.17273385674935,4.325464396285458,-4.076308049536328,13.208500000000912,17.020000000000437
1b82b665,5364,1558,3806,3805.0,18.410000000001673,0.0651602732527588,6.106594455886377,5.3279506043090645,1.8322858644251683,10.437500000000455,11.040000000000873
ab94878e,7652,1648,6004,6003.0,21.840000000000146,0.040972684876748836,6.090270250340663,5.061104263824063,-3.821757161891978,14.278500000000617,16.840000000000146
65156b96,5046,1825,3221,3220.0,31.790000000000873,0.050294939459795095,6.076781706471203,3.6749984476870776,-0.5506830176963263,15.840000000000146,25.06000000000131
9c8375f7,5432,1758,3674,3673.0,19.68000000000211,0.27708219923788785,5.917156069883692,4.743769733260625,0.7272373434941153,10.789999999999054,11.0
7cd4bb31,7959,1520,6439,6438.0,26.929999999998472,0.3393384065848734,5.9143797077311655,4.7372091939739525,-2.1279686286684676,12.460999999999144,13.969999999999345
1d3fbf02,4252,1558,2694,2693.0,15.229999999999563,0.3593170007423905,5.906372283901897,5.167654046027841,3.5176243504074436,9.553499999998712,9.949999999998909
8bb9c1e6,6382,1836,4546,4545.0,14.349999999998545,0.12120545534535855,5.877089429163017,5.133669159700729,4.9274747030354975,11.469999999999345,12.469999999999345
03a935ae,4430,1644,2786,2785.0,53.56999999999971,0.04055994256999282,5.875162602272094,4.667085426991721,3.1662383339213918,10.439999999072825,10.56999999911568
b32e4903,7420,1650,5770,5769.0,22.459999999999127,0.04072790294627383,5.863958705383137,4.900771230502566,-1.169856152512329,10.195499999999813,13.289999999999054
5a5269a9,8053,1540,6513,6512.0,22.600000000000364,0.46338093044679873,5.863105043604518,5.076396437893407,-0.6862413634263369,10.400000000001455,11.409999999999854
3a824aa7,5678,1477,4201,4200.0,17.610000000000582,0.47179243037372054,5.690131490731758,4.577310164246696,2.661018805047098,11.290000000000873,13.56000000000131
23b9beb0,8790,1450,7340,7339.0,18.19000000000233,0.2271117166212534,5.499363741994015,3.8982602179837222,-2.8611975476840663,11.710499999999131,12.7400000000016
cb34231f,7510,1901,5609,5608.0,17.889999999999418,0.10714922446068818,5.418906491757253,4.047928329470354,1.7377446960235836,11.229999999999563,12.199999999998909
c99f9fae,8394,2033,6361,6360.0,27.06999999999971,0.038201540638264427,5.40523137400998,3.705080962114034,3.634340512499488,10.330000000001746,26.200000000000728
5fffa282,6223,2022,4201,4200.0,10.530000000000655,0.07998095691502023,5.318148657346763,4.6528326588914055,4.6528326588914055,8.970000000001164,10.530000000000655
ea41324e,6839,1814,5025,5024.0,20.539999999999054,0.3434825870646766,5.294230079936561,4.4084079601990345,1.3112179104483952,11.510000000000218,12.930000000000291
d217e0c5,5713,1875,3838,3837.0,17.919999999998254,0.1321000521104742,5.20363871867946,4.37603960396054,2.494090672225398,7.779999999998836,10.139999999999418
9314ff13,4494,1746,2748,2747.0,14.650000000001455,0.04148471615720524,5.189815774469084,3.819148471615926,3.0770887918489747,10.949999999998909,11.220000000001164
113011eb,4561,1289,3272,3271.0,20.55999999999949,0.5030562347188264,5.177910618587731,4.0868154034229764,-1.0127995110026504,11.234500000000478,13.75
b32902c0,5737,1929,3808,3807.0,27.93000000000029,0.5428046218487395,5.155416417213564,3.7942752100840837,-1.1096848739500584,10.72300000000004,21.950000000000728
d7ba4f9d,7771,1748,6023,6022.0,15.229999999999563,0.3270795284741823,5.098116159708834,4.658827826664405,3.741145608500678,7.440000000000509,9.1299999999992
4463446c,4729,1473,3256,3255.0,32.3700000000008,0.1977886977886978,5.094330959444383,4.333120393115389,1.3610810814370544,9.222500000316813,11.240000000711007
b4f37e6e,4499,1507,2992,2991.0,34.960000000000946,0.35093582887700536,5.063202214180281,4.241046121777936,3.4010327516144128,9.578999997245225,10.709999997223349
05948241,5428,1549,3879,3878.0,15.010000000000218,0.5986078886310905,4.995769989509691,4.229989688063631,3.152897654033911,10.38099999999922,11.149999999999636
aaeffccb,4586,1874,2712,2711.0,14.590000000000146,0.6084070796460177,4.756126793123975,4.303926991150472,1.8971792035399,6.894499999999514,7.360000000000582
84633df4,6719,1747,4972,4971.0,14.550000000001091,0.5679806918744972,4.736172446701271,4.298390989541605,-0.5662831858413836,7.9099999999998545,8.590000000000146
4a035ec2,4522,1934,2588,2587.0,28.840000000000146,0.08693972179289026,4.671296886717222,4.08503091169159,2.2228129827161265,7.936499999717763,8.129999999726351
aee6393a,7146,1281,5865,5864.0,14.039999999999054,0.4854219948849105,4.665683726709421,3.263079283887448,-3.239740835464604,10.508000000000177,13.239999999999782
398dce4b,5005,1839,3166,3165.0,24.31000000000131,0.4990524320909665,4.559718484677409,3.105666456096287,1.3821225521168288,10.317500000001473,13.819999999999709
28473855,6620,2330,4290,4289.0,21.340000000000146,0.03076923076923077,4.546502439117813,3.5950116550115228,0.19152447552396615,7.350000000000364,15.319999999999709
e149204f,7549,1452,6097,6096.0,16.799999999999272,0.5999671969821223,4.546152895643239,3.7537510250942185,-0.3517598819086133,8.661999999999896,9.25
dbee6c86,9114,1745,7369,7368.0,18.590000000000146,0.05061745148595467,4.395928954072107,3.692313746777032,2.0197638756954817,7.91599999999998,10.389999999999418
af7a59ce,4330,1306,3024,3023.0,11.169999999998254,0.2857142857142857,4.115059728297358,3.630777116401536,3.4569146825388684,6.238499999999475,6.929999999998472
c07fd0cd,6035,1844,4191,4190.0,14.980000000001382,0.48484848484848486,4.052934357090802,2.966039131472158,0.8106346933905809,8.020000000000437,8.460000000000946
a76db406,6451,1779,4672,4671.0,15.550000000001091,0.012414383561643835,3.7043201708377427,2.4896104452042005,-2.485008561642469,7.51349999999947,15.420000000000073
3d96d897,7147,1488,5659,5658.0,11.840000000000146,0.07227425340166108,3.6092906343486293,3.0360540731580206,1.6721982682457857,6.190000000000509,6.5900000000001455
da2d4d7c,3567,1453,2114,2113.0,11.969999999999345,0.32024597918637654,3.5771941153487132,3.193183538316157,-1.3324739829713388,6.497000000000569,8.19000000000051
b85f7b06,5453,1650,3803,3802.0,9.959999999999127,0.20168288193531422,3.569865119414346,3.0282540099919464,-2.7787352090452604,6.470000000001164,8.299999999999272
2f8e53c3,4133,1539,2594,2593.0,11.200000000000728,0.42058596761757905,3.293055138227308,2.388037779490768,1.694406322281439,7.43999999999869,7.889999999999418
25fd32b3,4546,1661,2885,2884.0,6.059999999999491,0.2558058925476603,3.1781649872704114,2.9289497400351503,-2.9131646447145587,5.098000000000681,5.6599999999998545
39b51819,6382,2151,4231,4230.0,10.319999999999709,0.5582604585204444,3.160351282946552,2.88449066414528,-2.1916520917036535,5.260000000000218,5.93999999999869
bb2cdd83,5665,1840,3825,3824.0,12.640000000001237,0.14431372549019608,3.017674077265869,2.50177516339901,0.41030849673347236,6.737999999997917,7.5
f16e25e3,6585,1934,4651,4650.0,11.860000000000582,0.44356052461836165,2.9647800324346743,2.4485809503333495,-0.627325306386446,5.3400000000001455,7.940000000000509
653612bc,5946,1341,4605,4604.0,6.130000000001019,0.035613463626492946,2.8332405605306503,2.1968165038005516,-2.024742671010582,5.040000000000873,5.31000000000131
61f27424,8341,2121,6220,6219.0,10.8799999999992,0.07652733118971061,2.8150009994687166,2.2160144694532082,0.2463520900328032,5.0804999999999305,5.950000000000728
fba7683c,2058,1651,407,406.0,9.94000000000051,0.0171990171990172,2.555309739035002,2.072039312039204,1.1741523341520774,4.0899999999983265,5.8400000000001455
1f9afacb,7054,1726,5328,5327.0,7.539999999999054,0.44069069069069067,2.518404175433652,1.7478885135136641,-1.538534159159418,5.819999999999709,6.25
2ab29395,3325,1473,1852,1851.0,7.020000000000437,0.35853131749460043,2.45945596628769,1.981587473002184,1.8494168466522947,5.014499999999496,5.440000000000509
8a9c8932,6344,1681,4663,4662.0,9.579999999999927,0.04524983915933948,2.3969295087935425,1.7241089427405907,-0.9428779755515618,5.450000000000728,5.889999999999418
fb0904bd,5087,1906,3181,3180.0,5.0900000000001455,0.5422823011631562,1.7987576836953807,1.2877459918266771,1.2826532536940234,4.140000000001237,4.800000000001091
89fdb2f2,3570,1539,2031,2030.0,6.350000000000364,0.534711964549483,1.6866180518953557,1.0465681930083415,-0.5189758739541503,4.765000000000327,5.329999999999927
ed6436d6,5027,2082,2945,2944.0,5.329999999999927,0.03395585738539898,1.6175417954726792,1.465979626485282,-1.1936672325972453,2.850000000000364,3.4200000000000728
a9c9b150,5826,1840,3986,3985.0,5.680000000000291,0.5474159558454591,1.1630317709118394,0.8416658304061224,0.09857501254304712,2.8700000000008004,3.8800000000010186
283269ac,4567,1941,2626,2625.0,3.6200000000008004,0.6770753998476771,1.1159494538507433,0.8202894135567507,0.48009139375545046,2.2999999999992724,2.4900000000016007
